Hoog	hoog	hoog	hoog	eksit	hoog	deur								
naweek	tyd	tyd	einde	einde										
sal	sal	sal	sal	sal	sal									
daar	daar	daar	daar	daar	ons	daar	daar							
hopelik	definitief	dolk	vele	leeg	maantlik	hopelik								
nog	meer	nog	meer											
van	van	van	van	van										
die	die	die	die	die	die									
positief	leeg	positief	reeds	positief	dan	al	al							
geidentifiseer	geindentifiseerd	geindentifiseerd	getoets	leeg	geidentifiseer	geidentifiseer								
wees	word	word	wees											
het	het	het	het	het										
hy	sy	Mnguni	hulle	hy	Mnguni									
gister	hoopvol	vroeer	toe	terloops	verklaar	leeg	gister							
uit	in	in	aan	in	in	vanuit								
gese	gerapporteer	leeg	berig											
se	se	se	se	se										
verklaring	verklaring	verklaring	verklaring	verklaring	verklaring									
volg	het	isafgele	was	volg	isafgele	stel	is gister uitgereik							
nadat	nadat	na  	na	nadat	dat	nadat	nadat							
hy	hy	datieme	hy											
met	en	vir	met	met										
spesiale	n	sa	vorige	n	n									
gesant	handlanger	afgevaardige	raadgever	raadgever	woordvoerder	spreker	afgevaardige							
van	van	van	van	vir	van	van	van							
pres	president	president	president											
vir	en	leeg	oor	na										
die	leeg	die	die	suid afrikaanse	vinnig									
repatriasie	leeg	saregering	leeg	regering	departement	beerant	kabinet							
vergader	ontmoet	ontmoet	gekommuniseer	leeg	leeg	ontmoet	vergader							
het	leeg	is	het											
Ons	hulle	Hij	Ons	Ek										
sien	sein	sien	sien	sien	het									
geen	geen	geen	geen	geen	geen	die	geen							
rede	rede	rede	rede	leeg	rede	rede	rede							
waarom	hoekom	om	waarom											
julle	hulle	hulle	julle	ons										
nie	nie	nie	nie	nie	nie									
die	die	minstens	die	die	die	al	reeds							
lyke	slagoffers	oorlevends	persone	leeg	liggame	lyke	slagoffers							
solank	onmiddellik	te	nou											
kan	kan	kan	kan	kan										
terugneem	vlieg	repatrieer	vervoer	repatrieer	terugbring									
toe	toe	toe	toe	toe	toe	toe	toe							
nie	nie	nie	nie	nie	nie	nie	nie							
het	het	het	het											
gese	gese	gese	gese	gese										
Julle	julle	julle	julle	julle	julle									
het	het	het	het	het	vat	kan	het							
my	ons	ons	beie	leeg	my	my								
woord	verlening	woord	toestemming											
julle	julle	julle	julle	julle										
kan	kan	kan	kan	kan	kan									
hulle	dit	aksie	dieoorskot	hulle	hulle	wvard	hulle							
neem	terugneem	vervoer	neem	se	neem	neem								
wanneer	sodra	sodra	wanneer											
julle	hulle	julle	julle	hulle										
gereed	reg	gereed	reg	gereed	gereed									
is	is	is	is	is	is	is	is							
Dit	dit	dit	dit	Dit	Dit	Dit	Dit							
hang	hang	hang	hang											
van	van	van	van	van										
julle	julle	julle	julle	julle	julle									
af	af	af	af	af	af	leeg	af							
of	of	of	of	leeg	of	of	of							
julle	julle	julle	julle											
hulle	dit	dit	hulle	hulle										
in	in	in	in	in	in									
groepe	besit	cognito	leeg	totaal	kiste	leeg	tussen							
wil	wil	wil	gaan	leeg	wil	wil	wil							
vat	neem	neem	repatrieer											
en	en	en	en	en										
of	of	of	of	of	of									
julle	jullie	eerder	leeg	julle	eers	julle	julle							
wil	wil	wil	gaan	wil	wil	wil	wil							
wag	wag	wag	wag											
tot	totdat	tot	totdat	tot										
die	die	die	die	die	die									
hele	hele	ondersoek	hele	volledige	ondersoek	hele	hele							
proses	ondersoek	ondersoek	proses	leeg	proses	proses	saak							
afgehandel	voltooi	voltooi	afgehandel											
is	is	is	is	is										
het	het	het	het	het	het									
gese	gese	gese	gese	gese	kerk	gese	gese							
Volgens	volgens	volgens	deur	leeg	volgens	Volgens								
hom	hom	fashola	hom											
was	was	was	is	is										
die	die	die	die	die	die									
vergelyking	ondersoek	ondersoek	neem	uitslag	proses	identifisering	identifisering							
van	van	van	van	van	van	van								
DNS	oorskot	dns	DNS-rekords											
in	en	in	en	en										
die	die	die	die	die										
identifisering	laboratorium	laboratorium	begin	ondersoek	kerk	lijke	oorskot							
n	n	n	n	n	n	n								
lang	lang	lyk	lang											
en	en	en	en	en										
ingewikkelde	moeilike	uitmergelende	tydsane	ingewikkelde	duursame									
proses	proses	proses	proses	proses	proses	proses	proses							
Dit	dit	dit	dit	Dit	Dit	Dit								
was	leeg	was	is											
baie	baie	baie	baie	redelik										
moeilik	tydrovens	moeilik	onaangenaam	moeilik	moeilik									
om	om	om	om	om	om	om	om							
al	al	al	van	van										
die	leeg	die	die											
lyke	skade	oorskot	oorskot	lyke										
in	in	uit	in	uit	uit									
die	die	die	die	leeg	die	die	die							
puin	oorlijfsels	saal	oorstot	kelder	rommel	puin								
van	leeg	by	uit											
die	die	die	die	die										
kerkgebou	vliegramp	gebou	gebou	gebou	ramp									
te	te	te	te	te	te	te	te							
herwin	vind	pas	vind	identifiseer	verwijder	vind								
Dit	leeg	dit	dit											
was	is	was	was	is										
se	se	se	se	se	se									
keuse	idee	keuse	leeg	versoek	versoek	duel	versoek							
om	om	om	om	leeg	om	om	om							
die	leeg	de	die											
DNS	lyke	DNS	identifiseering											
eerder	toetse	leeg	liever	liever	toetse									
in	in	in	in	na	in	in	in							
in	by	in	in	by	in	in	in							
n	leeg	n	n											
laboratorium	lykhuis	laboratorium	laboratorium											
te	te	te	te	te	te									
doen	toets	ontleed	neem	stuur	ondersoek	identifiseren	toets							
waar	waar	waar	waar	omdat	waar	aangesien	aangesien							
die	leeg	die	hulle											
familie	naasbestaande	naasbestaande	familie											
nader	teenwoordig	naby	lede	naby	woonagtig									
is	is	is	is	is	is	is	is							
het	het	het	het	het	het	het	het							
hy	leeg	fashole	hy											
gese	gese	gese	gese	gese										
het	het	missing	het	het	het									
by	in	tydens	by	by	op	met	by							
dieselfde	verdere	n	die	leeg	die	dieselfde	die							
geleentheid	leeg	gewoonheid	gekentheid											
gese	slagoffers	gese	gese											
afgesien	buiten	missing	dat	leeg	behalve									
van	van	van	van	van	van	leeg	van							
die	al	die	die	leeg	die	die	die							
sal	sal	sal	sou											
die	die	daar	daar	die										
oorskot	oorskot	missing	lijke	lijke	oorskot									
van	van	van	van	van	van	van	van							
en	en	en	in	by	en	en	en							
n	leeg	n	een											
ook	van	ook	ook	al										
die	die	missing	die	die	die									
naweek	tyd	naweek	naweek	naweek	rit	dns	wee							
na	na	na	na	na	na	na	na							
gebring	leeg	geneem	vervoer											
word	het	word	word	word										
Hulle	hulle	missing	hulle	oorskot	Dit									
sal	was	sal	sal	sal	sal	verwees	sal							
vervolgens	dan	dan	hulle	beide	dan	dan	dan							
onderskeidelik	leeg	nou	onderskeidelik											
na	na	na	na	na										
en	en	missing	en	en	en									
na	na	na	ook	na	na	leeg	ook							
vervoer	vervoer	vervoer	geneem	geneem	vervoer	vervoer	vervoer							
word	leeg	word	word											
waar	waar	waar	waar	waar										
hul	hul	missing	hulle	hulle	die									
naasbestaandes	familie	families	familie	familie	dan	lyke	families							
hulle	hulle	hul 	hulle	hul	leeg	hulle	hulle							
sal	leeg	kan	kan											
begrawe	ontslag	ontvang	ontvang	ontvang										
Volgens	volgens	missing	volgens	volgens	volgens									
prof	mnr	woordvoerder	dokter	dr	woordvoerder	spreker	mnr							
die	die	die	die	leeg	die	die								
hoofpatoloog	ambassadeur	woordvoerder	forensies navorser											
in	van	van	in	in										
help	sal	missing	help	help	sal									
die	die	die	die	die	om	suuidafrikaanse	die							
laboratorium	laboratorium	studenten	navorsing	leeg	leeg	laboratorium								
in	van	in	in											
met	met	ook met	met	met										
die	leeg	missing	die	die	die									
identifisering	identifisering	ontleding	ontleding	identifisering	lyke	dns	identifisering							
van	van	van	van			van	van							
al	leeg	die	al											
die	die	die	die											
oorledenes	daasker	missing	lijke	lijke										
														
het	het	het	leeg	het	het									
die	die	tydens	die	die	die									
in	in	hetin	in	in	in	in	in							
die	die	die	voorkombare	die	troebel									
stormwaters	moeilikheid	modder	moeilikheid	sop										
laat	se	laat	het	laat	laat									
beland	beland	daal	vaal	beland	beland									
toe	toe	omdat	toe	deurdat	na	toe	nadat							
sy	hy	hy	daar	sy	sy									
weens	persoanlike	in	leeg	deur										
onvoorsiene	die	onvoorsiene	ander	onvoorsiene	persoonlike									
omstandighede	omstandighede	implikaasies	omstandighede	omstandighede	omstandighede									
veranderings	leeg	dit	veranderings	verandering	dit	woadings	leeg							
aan	aan	in	in	aan	aan									
die	die	die	die	die										
tydsduur	mense	tydsduur	besluite	tydsduur	punte									
van	van	toeggevoeg	leeg	van	van									
die	die	die	die	die	die	die	die							
se	se	dag	tydens	se	se									
program	agenda	spreker	besluit	program										
wou	oop	wou	aanspraak	wou	te									
maak	maak	bedragpleeg	leeg	aanbring	aanbring									
Dit	dit	soos	dit	dit	en	dit	dit							
terwyl	terwyl	is	het	het	nadat									
gisteroggend	ander	aan	se	al										
vroeg	se	beide	die	die	vir									
opposisiepartye	opposisie	leeg	leeg	reeds	reeds									
in	van	deur	in	van	van	in	in							
die	die	die	die	die	die									
parlement	vergadering	parlement	parlement	leeg										
se	tussen	asook	met	se	die									
programkomitee	programkomitee	leeg	sitting	leeg	leeg									
se	sy	se	verwerp	met	met	se	se							
kommer	kommer	vergadering	mening	vergadering	sitting									
die	die	die	die	die	die									
vol	vol	leeg	volle	besige	uitgebreide									
program	leeg	leeg	program	program	vergadering	program	program							
en	en	en	vir	en	en									
die	die	agenda	daar	leeg										
baie	ander	hoeveelheid	kort	leeg	hoeveelheid									
tyd	tyd	leeg	tyd	tyd	tyd									
wat	wat	wat	wat	wat	wat	wat	wat							
dit	dit	dit	dit	dit	dit									
gaan	verder	mag	aan	leeg										
neem	val	very	geskied	neem	vat									
verwerp	verwerp	leeg	bespreek	uitgelig	gekla									
het	het	word	het	het	kommer	het	het							
het	het	het	het	het	het									
gevra	gestry	bevestig	gese	gese										
dat	dat	of	dat	dat	dat									
die	die	die	daar	die	die									
debat	programkomitee	verslag	terugvoering	saak	oorsaak	debat	debat							
oor	oor	oor	oor	oor	oor									
die	die	die	die	die										
op	agter	op	op	op	op									
die	die	die	die	die	die									
agenda	tafel	leeg	program	agenda	agenda	agenda	lys							
moet	moet	moet	moet	moet	moet									
wees	wees	bespreek	wees	verstyn										
en	voor	en	om	en	en									
die	die	die	alle	dat	opsie									
mosies	verdag	leeg	oplossing	leeg	ander	mosie	nnc							
asook	vir	oor	van	en	oor									
LP's	mbete	preszuma	die	ander										
se	se	se	se	se	hul									
verklarings	verklarings	toespraak	agendapunte	leeg	moesies									
na	na	sal	na	tot	moet	na	na							
die	die	die	die	die	die									
item	skaf	segment	toe	gleuf										
geskuif	weg	geskuif	kan	geskuif	verander									
word	word	word	moetword	word	word									
het	het	het	het	het	het	het	het							
tydens	in	by	na	tydens	na									
die	die	die	die	die										
sitting	diens	sitting	sitting	vergadering	sitting									
gistermiddag	gister	dus	leeg	toe	al									
n	n	met	n	n	n	n	n							
onverwagte	vinnige	gewone	ongewone	onverwagte	enorme									
U-draai	verklaring	verklaring	besluit	aankondiging										
gemaak	gemaak	gemaak	gemaak	gemaak	gemaak									
en	en	en	en	en	deur									
die	die	die	aantal	het	die	die	die							
tyd	opsies	uitstelling	aansoek	tyd	goedkeuring									
vir	vir	oor	vir	vir										
mosies	spraake	diemosie	dit	mosie	mosies									
toe	toe	leeg	leeg	toe	het									
wel	heelwat	wel	drasties	laat	later	wel	weer							
verminder	toegelaat	gelig	toegestaan	verbeter	toegestaan									
Wat	dus	watverder	in	leeg										
gevolg	hy	gevolg	dit	gevolg	gebeur									
het	het	het	leeg	het	het									
was	was	was	deur	was	was	was	dat							
n	n	die	n	n	n									
tsoenami	mosie	beroep	beklegery	leeg										
van	gedagte	vangebeure	van	van	van									
verset	verset	oorwindigheid	debat	pretes	uitroepe									
uit	been	uit	oor	uit	an	uit	uit							
opposisiebanke	opposisiepartije	breek	parlement	leeg	parlement									
Die	verdere	die	die	die										
chaos	mense	gebeure	voorval	chaos	opposisie									
het	het	verwys	was	het	het									
herinner	ook	verwys	dus	herinner	al	leeg	begin							
aan	aan	aan	aan	aan	na									
se	se	se	event	se										
ontwrigting	gholf	gebeure	voor	leeg	gebeurtenis									
tydens	tydens	met	toe	tydens	tydens									
die	die	die	die	die	die	vraetyd	die							
vorige	voorgestelde	kabinet	berugte	vorige	opposisie									
vraetyd	mosie	sitting	jaar	leeg										
aan	oppossiesie	van	met	aan	met									
pres	pres	pres	pres	pres	pres									
toe	leeg	toe	leeg	TRUE	en	toe	weer							
die	die	parlement	die	die	parlement									
sitting	parlement	parlement	mense	nv										
verdaag	begin	kalmeer	verdaag	verdaag	gestop									
moes	moes	missing	moes	moes	moes									
word	word	word	verlaat	word	word	word	word							
nadat	omdat	nadat	het	en	nadat									
geskreeu	gese	ontwrig	geskree	beslis										
het	het	het	het	het	het									
hy	hy	missing	jacobzuma	hy	hy									
moet	geld	moet	moet	moet	moet	moet	moet							
betaal	betaal	betaal	betaal	vir	betaal									
vir	vir	vir	geld	vir										
Nadat	waar	nadat	na	nadat	alhoewel									
gister	weer	missing	leeg	toe	baie									
onsuksesvol	weer	als	hard	hard	sckendik	leeg	weer							
probeer	probeer	geslaag	reggekom	probeer	probeer									
het	het	inlig	het	het										
om	vir	om	om	om	om									
opposisielede	opposisie	missing	die	diegene	lede									
wat	n	wat	van	wat	wat	wat	in							
kapsie	kapsie	oproer	kapsie	moles	asook									
gemaak	gesoek	gemaak	leeg	gemaak										
het	het	het	het	het	het									
uit	uit	missing	uit	uit	uit									
die	die	die	die	die	die	sitting	die							
sitting	parlement	parlement	gebou	parlement	parlement									
te	te	te	veer	te										
jaag	wense	kry	verwyder	jaag	verwyder									
het	het	missing	het	het	het									
die	die	die	die	die	die	die	die							
en	en	die	die	en	en									
op	uit	uit	by	op										
hul	groot	die	die	hulle	hul									
banke	banke	missing	tafels	regte	tafels									
geslaan	staan	gesit	geslaan	gestamp	gekrap	gesleen	geslaan							
en	en	en	en	en	en									
geskree	geskree	geskree	skree	geskree										
Jy	zuma	jy	jy	jy	zuma									
moet	moet	missing	moet	moet	moet									
gaan	gaan	gaan	bedank	betaal	leeg	gaan	gaan							
Jy	jy	nkandla	jy	jy	jy									
moet	moet	moet	moet	moet										
gaan	betaal	gaan	gaan	gaan	gaan									
het	het	missing	het	het	het									
later	dadelik	toe	opdaat	toe	ook	later	weer							
opgestaan	ingestem	opgestaan	opgestaan	opgestaan	voortjegaan									
en	en	en	in	en										
n	toe	n	die	n	die									
voorstel	voorstel	missing	mosie	mosie	mosie									
gesekondeer	gemaak	gemaak	gemaak	gemaak	gemaak	goedgekeur	gegee							
om	vir	rakende	wat	dat	dat									
die	die	n	die	die										
program	mense	program	aanmaning	program	program									
soos	soos	missing	leeg	soos	veranderinge									
wat	dit	volg	normaal	vroeer	dieagenda	wat	dit							
in	dit	dit	dit	dit	vroeer									
die	die	die	die	die										
oggend	huis	oggend	het	leeg	begin									
ooreengekom	ooreengekom	missing	leeg	vasgestel	voorgestel									
is	het	word	on	was	het	is	het							
naamlik	en	en	en	naamlik	en									
dat	dat	die	die	dat										
aan	bepaal	aan	teen	aan	voor									
die	are	missing	die	die	die									
einde	leeg	leeg	begin	einde	volgende	eind	einde							
aan	aan	van	aan	aan	van									
die	die	die	se	die										
beurt	verandering	beurt	leeg	beurt	lig									
kom	kom	missing	leeg	kom	kom									
te	leeg	te	sitting	leeg	en	te	te							
laat	plaatse	moet	bly	laat	kan									
voortgaan	bespreek	beklemtoon	doen	voortgaan										
het	het	het	het	het	het									
toegegee	toegegee	missing	ingestem	ingestem	toegegee									
en	dat	dat	en	aan	en	en	dat							
die	die	nune	onmiddelile	die	talle									
mosies	polisie	kommetaar	vergadering	kommentaar										
het	anvaar	het	het	het	het									
begin	begin	missing	begin	leeg	aanhou									
inrol	leeg	leeg	was	leeg	bedaar	inban	leeg							
byna	vir	vir	vir	amper	ongeveer									
uur	meter	ure	uur	uur										
lank	gestug	lank	lank	lank	lank									
Gemoedere	leeg	missing	parlement	leeg	lege									
het	het	het	luidens	het	het	het	het							
geleidelik	toe	toe	later	toe	toe									
effens	begin	goed	begin	leeg										
gekalmeer	omplof	bedaar	bedaar	kalmeer	bedaar									
en	en	missing	om	en	toe									
die	die	die	beheer	die	die	die	die							
adjunk-speaker	lp	hofbeempte	spreker	leeg	leeg									
het	het	wat	in	het										
in	vir	in	by	in	in									
se	leeg	missing	se	se	se									
ingeskuif	gestaan	toe	opgetite	waargeneem	ingeneem	ingeneem	ingestaan	voortgegaan	opgetree	voortgegaan	gepraat	voortjegaan		
volgens	en	is	het	daar										
die	normaal	die	die	die	die									
standaard-rotasieprosedure	leeg	missing	beslissing	leeg	koerant									
by	in	te	op	op	met	op	weer	by	by	op	toe	by		
navraag	parliment	nv	vir	voorbaat										
gese	gese	gese	geeis	gese	gese									
moet	moet	missing	moet	moet	moet									
terugstaan	kalmeer	leeg	bedank	waai	afstaan	tereeg	terugkom	opppas	bedank	bedank	terugstaan	bediende		
aangesien	teensy	omdat	maar	dat										
sy	hy	sy	dit	sy	sy									
nie	nie	missing	adjunk	nie	nie									
huis	groep	parlement	parlement	nv	sitting	huis	parlement	lede	druk	parlement	parlement	parlement		
kan	kan	kan	moet	kan										
beheer	verlaat	beheer	respekteer	beheer	beheer									
nie	nie	missing	leeg	nie	nie									
opdragte	het	dat	opdragte	reels	dit	opdragte	die	orde	hoof	die	opdragte	reels		
van	van	indie	van	vanuit										
uitvoer	bespreek	ontvang	respekteer	uitvoer	volg									
Die	die	missing	die	die	die									
het	het	het	het	wat	het	het	het	het	het	het	het	dan		
haar	later	regverdig	leeg	dit										
vandag	nek	vandag	amper	leeg	eie									
keelaf	keelaf	missing	al	diep	uit									
Dit	hoofsweep	dit	dit	het	daar	dit	dit	dit	parlement	daar	dit	dit		
was	is	in	stemming	was										
n	n	n	wasn	n	nou									
openbare	openbare	missing	groot	openbare	regverdige									
op	op	op	op	op	op	op	in	op	vir	op	op	op		
nasionale	die	die	die	nasionale										
televisie	televisie	televisie	televisie	televisie	vlak									
Die	die	missing	die	die	die									
reg	laat	toe	vinnig	so	verleerd	reg	leeg	so	reg	reg	reg	wel		
opgetree	gestaan	gehad	leeg	opgetree										
omdat	om	want	maar	omdat	en									
hy	hy	missing	almal	hy	sy									
kon	kon	kon	later	kon	toe									
sien	sien	sien	sien	sien	se	sien	leeg							
in	in	in	leeg	in										
watter	die	watter	watter	watter	watter									
rigting	rigting	missing	rigting	rigting	rigting									
die	die	die	die	die	die									
chaos	gesprek	ontwrigting	sitting	opposisie	agenda	vergadering	nnc							
beweeg	beweeg	gaanllei	leeg	lei										
														
n	n	n	generaal	n	n	n	die							
Hooggeplaaste	offisier	soldaat	man	hoe	tandarts									
in	van	van	van	in										
die	die	die	die	die	die									
weermag	weermag	weermag	weermag	weermag	weermag	staat	weermag							
se	se	se	indiedepartemens	se	van	se	met							
gesondheidsdienste	kollega	rang	diens	diens	leeg									
gaan	wie	gaan	kan	wat										
moontlik	krimineel	vandaag	moonlik	hy	moonlik									
aangekla	aangekla	aangekla	beskuldig	aangekla	aangekla	aangekla	aangekla							
word	word	word	word	word	word	word	word							
van	van	van	van	van	van									
poging	poging	poging	poging	poging										
tot	tot	tot	tot	tot	tot									
moord	moord	moord	moord	moord	moord	moord	moord							
nadat	omdat	omdat	nadat	nadat	nadat	nadat	oor							
hy	hy	hy	hy	hy	hy									
n	n	sy	sy	die										
tuinier	man	man	man	kollega	man									
glo	onlangs	glo	nabewering	glo	gister	erg	leeg							
met	met	met	met	met	met	met	met							
n	n	n	n	n	n									
sambok	sambok	sambok	klip	sambok										
aangeval	geslaan	geslaan	aangeval	aangeval	geslaan									
het	het	het	het	het	het	het	het							
het	het	het	het	het	het	het	het							
gister	vandag	gister	gister	in	gister									
in	in	in	in	by										
die	die	die	die	kaapstad	die									
verskyn	verskyn	voorgekom	verskyn	verskyn	voorgekom	verskyn	verskyn							
Hy	vantonder	hy	hy	hy	dieskuldige	hy	hy							
staan	is	is	is	verskyn	het									
op	op	op	met	teen										
aanklagte	aanklagte	klag	aanklagte	aanklagte	tereg									
van	van	van	van	vir	van	van	van							
aanranding	aanranding	aanranding	geweld	aanranding	aanranding	moord	aanranding							
met	met	met	en	met	met									
die	die	die	die	die										
doel	doel	bedoeling	doel	doel	doel									
om	om	om	om	om	om	om	om							
ernstig	ernstig	ernstig	mens	ernstig	ernstig	ernstig	ernstig							
te	te	te	te	te	te									
beseer	beseer	beseer	beseer	beseer										
crimen	crimen	met	leeg	hyhet	nrkiminie									
injuria	leeg	leeg	injuria	injuria	leeg	injuria	injuria							
en	asook	en	is	en	en	met	diefstal							
dwarsboming	verydeling	leeg	minag	dwarsboming	dwarsboming									
van	van	van	van	van										
die	die	wet	die	die	die									
gereg	gereg	gereg	gereg	met	aanval	gereg	gereg							
nadat	omdat	omdat	aangesien	aangesien	nadat	toe	leeg							
hy	hy	hy	hy	hy	hy									
glo	glo	op	gedurende	op										
in	in	in	in	in	in									
met	met	met	met	met	met	met	met							
n	n	n	n	n	n	n	n							
sambok	sambok	sambok	sambok	sambok	sambok									
aangeval	aangeval	geslaan	aangerand	aangeval										
het	het	het	het	het	het									
berig	se	berig	se	berig	en	se	leeg							
is	tans	is	wat	is	is	is	is							
die	uihoetende	die	die	die	die									
hoof	tandarts	hoof	hoof	hoof										
van	van	van	van	van	van									
tandheelkundige	gesondheids	tandheelkunde	weermag	tandheelkunde	gesondheids	gesondheids	gesondheids							
dienste	sake	dienste	wetenskap	gesondheidsdienste	dienste	drywighede	wat							
in	in	vir	in	in	in									
die	die	die	die	die										
vir	en	en	van	leeg	van									
die	die	die	die	die	weermag	die	die							
en	en	en	ge	en	en	en	leeg							
werk	werk 	werk 	is	werk 	werk 									
heeltyds	saam	leeg	gereeld	deeltyds										
as	as	met	as	as	as									
tandarts	dokter	tandarts	kolonel	tandarts	kol	kolonel	dokter							
oorspronklik	voorheen	oorspronklik	boorling	oorspronklik	afkomstig	oorspronklik	oorspronklik							
van	van	vanaf	van	van	van									
bedryf	het	bestuur	is	werk										
ook	ook	daagliks	ook	selfs	hy									
na	sekere	na	na	na	na	na	na							
ure	ure	ure	tandarts	wete	ure	ure	benewerig							
n	n	as	n	n	sy									
private	gesondheids	leeg	verteenwoordige	privaat										
praktyk	gastehuis	praktyk	besigheid	tandarts	praktyk									
in	te	in	te	in	in	in	in							
dieselfde	die	die	die	nabydie	die	die	leeg							
straat	praktyk	straaat	as	as	praktyk									
waarin	aswaar	as	waar	waar										
die	die	die	die	die	die									
voorval	voorval	voorval	insident	misdaad	voorval	insident	insident							
glo	glo	glo	vangeweld	vandeesweek	glo	nabewering	laasweek							
plaasgevind	plaasgevind	plaasgevind	plaasgevind	plaasgevind	gebeur									
het	ook	het	het	het										
Hy	hy	hy	hy	hy	beskuldigde									
werk	doen	werk	bestuur	is	werk	het	werk							
al	al	al	tans	al	reeds	al	vir							
die	die	die	vir	die	die									
afgelope	afgelope	afgelope	afgelope	afgelope										
jaar	jaar	dae	jaar	jaar	jaar									
by	in	by	leeg	in	vir	as	in							
die	weskaap	die	die	die	die	die	die							
en	en	en	en	en	en									
is	hetook	is	was	is										
onder	onder	verder	leeg	leeg	vir									
meer	andere	meer	andere	meer	weermag	protes	meer							
in	in	in	in	in	in	ook	in							
na	na	na	in	in	na									
ontplooi	verhuis	leeg	geweest	verskyf										
Die	die	die	die	die	die									
staatsaanklaer	aanklaer	staatsaanklaer	aanklaer	staatsaanklaer	verdagte	landddron	leeg							
het	het	het	wat	het	het	het	was							
tydens	tydens	by	in	tydens	in									
gister	die	vandag	vanoggend	die										
se	se	se	se	se	se									
hofverrigtinge	verskyning	hofverrigtinge	verligtinge	verhoor	hofsitting	verhoor	onderhoud							
gese	aangedui	gese	van	betoorg	aangedui	gese	afwesig							
die	die	die	die	die	die									
staat	staat	leeg	staat	slagoffer										
wil	het	het	wou	sal	het									
moontlik	beslis	moontlik	nou	graag	hom	ondersoek	ook							
n	n	n	die	n	n	die	die							
aanklag	saak	aanklag	klag	klag	saak									
van	van	van	van	van										
poging	poging	poging	poging	poging	poging									
tot	tot	tot	tot	tot	van	tot	tot							
moord	moord	moord	moord	moord	moord	moord	moord							
teen	teen	an	teen	teen	teen									
bring	plaas	leeg	reg	le										
Hy	leeg	hy	hy	hy	hy									
het	het	het	het	het	het	het	het							
gese	teenoor	gese	volgens	uitgewys	gese	gese	aangevoer							
beweer	leeg	beweer	se	beweer	se									
hy	hy	hy	hy	hy										
het	het	het	het	het	het									
wakker	wakker	wakker	wakker	wakker	leeg	wakker	wakker							
geword	geword	geword	geword	geword	geword	geword	geskik							
en	het	en	en	en	en									
n	n	n	n	n										
geluid	geraas	geraas	dief	misdadiger	beweging									
by	by	by	naby	van	van	by	by							
sy	sy	sy	sy	die	sy	sy	sy							
motor	venster	voertuig	voordeur	motor	motor									
gehoor	gehoor	gehoor	gehoor	gehoor										
Hy	hy	hy	hy	hy	hy									
het	het	het	het	het	ook	het	het							
gesien	gesien	gesien	na	gehoor	gesien	na	gesien							
hardloop	skuil	wegloop	del	en	hardloop									
en	en	en	en	en										
aangeneem	gedrink	dat	leeg	skreeu	leeg									
hy	hy	hy	makungwa	makungwa	leeg	hy	hy							
het	het	het	het	het	het	het	het							
by	by	by	by	by	in									
sy	sy	die	sy	sy										
motor	motor	motor	motor	motor	woning									
ingebreek	ingebreek	ingebreek	ingebreek	ingebreek	leeg	ingebreek	geskuil							
Hy	vantonder	vantonder	vantonder	vantonder	hy	hy	vantonder							
het	het	het	het	het	het									
voorgekeer	gejaag	leeg	gevang	voorgekeer										
en	en	en	en	en	en									
hom	toe	hom	dadelik	toe	is	vyfkeer	hom							
met	met	met	met	met	met	met	met							
n	n	n	n	n	n									
sambok	sambok	sambok	sambok	sambok										
aangeval	geslaan	geslaan	aangeval	aangeval	geslaan									
Hy	makungwa	hy	ek	hy	missing	makungwa	makungwa							
is	is	is	is	hethom	hethom	hethom	is							
oor	oor	or	op	oor	op									
die	sy	sy	sy	die										
kop	rug	kop	rug	rug	kop									
geslaan	geslaan	geslaan	geslaan	geslaan	missing	geslaan	geslaan							
en	en	en	en	en	en	en	en							
hy	leeg	leeg	hy	hy	hy									
het	het	het	het	het										
aan	in	uit	by	aan	op									
sy	sy	sy	sy	sy	missing	aansy	leeg							
mond	hand	kop	bene	kleregetrek	leeg	bene	voete							
en	en	leeg	en	en	en									
albei	aan	altwee	by	by										
sy	sy	oop	sy	sy	bene									
elmboe	hande	elmboe	ore	elmboe	missing	arms	hande							
gebloei	gebloei	beserings	verwys	gebruik	beserings	gebloei	leeg							
het	het	het	het	het	het									
gese	gese	beskryf	vertel	gese										
beweer	leeg	se	beweer	se	se									
ook	dat	ook	verder	nie	missing	dat	dat							
wou	wou	wou	het	het	wou	wou	het							
hom	probbeer	missing	hom	hom	hom									
raakry	doodmaak	raakslaan	aanrand	slaan										
om	om	om	om	om	om									
hom	hom	hom	seker	hom	missing	besittings	leeg							
te	te	te	probeer	te	te	te	probeer							
kry	leeg	missing	keer	dwing	keer									
om	om	om	om	om										
te	te	te	te	te	dodelik									
stop	stop	stop	leeg	stop	missing	verkoop	leeg							
Die	die	die	hierdie	die	die	die	die							
moontlike	huidige	missing	genoemde	aanvanklik	beweerde									
aanklag	klag	aanklag	aanklag	rede										
van	van	van	van	van	van									
poging	poging	poging	poging	poging	missing	poging	poging							
tot	tot	tot	tot	tot	tot	tot	tot							
moord	moord	missing	moord	moord	moord									
spruit	kom	leeg	is	kom										
uit	vanuit	uit	aan	van	dodelik									
die	bogenoemde	die	die	rassistiese	missing	die	die							
gebeure	omstandigehde	bewering	geweld	aanranding	voorval	aanranding	voorval							
het	het	missing	het	het	het									
gese	gese	gese	gese	gese										
dit	die	dit	dit	dit	hy									
is	is	is	was	was	missing	is	is							
die	reeds	die	die	die	die	die	die							
